#Redshift = 7.10e+00 Effective Boxsize = 5.69e+04 [kpc/h] VelScale = 8.89e+03 [km/s]
#x = 3.16e-01 y = 1.97e-01 z = 3.95e-01
#uvec = 1.82e-01 -7.93e-01 5.82e-01
#velocity [km/s], tau_HILya, tau_HeI584, tau_HeIILya, nHI [cm^-3], nHeII [cm^-3], Delta_b, T [K], los pos [kpc/h], vpec [km/sec]
6.31415e+01 1.52991e+05 4.21742e+03 3.11327e+03 6.22625e-07 4.91546e-08 1.58525e+00 5.00243e+02 4.04167e+02 -6.43439e+01
6.37925e+01 1.46887e+05 3.94856e+03 2.91590e+03 6.40202e-07 5.05423e-08 1.63000e+00 5.00301e+02 4.08333e+02 -6.44968e+01
6.44434e+01 1.40842e+05 3.68553e+03 2.72280e+03 6.55835e-07 5.17764e-08 1.66980e+00 5.00407e+02 4.12500e+02 -6.47920e+01
6.50943e+01 1.35631e+05 3.46220e+03 2.55882e+03 6.71914e-07 5.30459e-08 1.71074e+00 5.00576e+02 4.16667e+02 -6.52338e+01
6.57453e+01 1.31949e+05 3.30303e+03 2.44186e+03 6.84017e-07 5.40013e-08 1.74156e+00 5.00804e+02 4.20833e+02 -6.57757e+01
6.63962e+01 1.30316e+05 3.22399e+03 2.38363e+03 6.87678e-07 5.42904e-08 1.75088e+00 5.01057e+02 4.25000e+02 -6.63475e+01
6.70472e+01 1.31001e+05 3.23514e+03 2.39151e+03 6.77909e-07 5.35192e-08 1.72601e+00 5.01276e+02 4.29167e+02 -6.69025e+01
6.76981e+01 1.33971e+05 3.34197e+03 2.46954e+03 6.47512e-07 5.11194e-08 1.64861e+00 5.01402e+02 4.33333e+02 -6.74232e+01
6.83491e+01 1.38850e+05 3.54339e+03 2.61689e+03 5.93930e-07 4.68892e-08 1.51219e+00 5.01402e+02 4.37500e+02 -6.79054e+01
6.90000e+01 1.44923e+05 3.82524e+03 2.82320e+03 5.24799e-07 4.14315e-08 1.33618e+00 5.01290e+02 4.41667e+02 -6.83517e+01
6.96509e+01 1.51197e+05 4.15325e+03 3.06334e+03 4.49938e-07 3.55214e-08 1.14557e+00 5.01092e+02 4.45833e+02 -6.87698e+01
7.03019e+01 1.56531e+05 4.47080e+03 3.29583e+03 3.75362e-07 2.96339e-08 9.55699e-01 5.00858e+02 4.50000e+02 -6.91813e+01
7.09528e+01 1.59833e+05 4.70570e+03 3.46773e+03 3.07418e-07 2.42699e-08 7.82709e-01 5.00664e+02 4.54167e+02 -6.95927e+01
7.16038e+01 1.60281e+05 4.78898e+03 3.52850e+03 2.53219e-07 1.99910e-08 6.44715e-01 5.00604e+02 4.58333e+02 -6.99728e+01
7.22547e+01 1.57514e+05 4.68310e+03 3.45063e+03 2.13734e-07 1.68737e-08 5.44183e-01 5.00674e+02 4.62500e+02 -7.03004e+01
7.29057e+01 1.51722e+05 4.40236e+03 3.24459e+03 1.85845e-07 1.46719e-08 4.73174e-01 5.00747e+02 4.66667e+02 -7.05931e+01
7.35566e+01 1.43614e+05 4.00732e+03 2.95476e+03 1.67782e-07 1.32459e-08 4.27185e-01 5.00728e+02 4.70833e+02 -7.08393e+01
7.42075e+01 1.34267e+05 3.57697e+03 2.63906e+03 1.57297e-07 1.24182e-08 4.00490e-01 5.00618e+02 4.75000e+02 -7.10163e+01
7.48585e+01 1.24920e+05 3.17980e+03 2.34768e+03 1.51431e-07 1.19551e-08 3.85555e-01 5.00457e+02 4.79167e+02 -7.11358e+01
7.55094e+01 1.16770e+05 2.85999e+03 2.11301e+03 1.48250e-07 1.17039e-08 3.77455e-01 5.00291e+02 4.83333e+02 -7.12230e+01
7.61604e+01 1.10819e+05 2.63873e+03 1.95058e+03 1.46832e-07 1.15920e-08 3.73846e-01 5.00152e+02 4.87500e+02 -7.12947e+01
7.68113e+01 1.07790e+05 2.52400e+03 1.86622e+03 1.46405e-07 1.15583e-08 3.72757e-01 5.00058e+02 4.91667e+02 -7.13660e+01
7.74623e+01 1.08090e+05 2.51970e+03 1.86282e+03 1.47308e-07 1.16296e-08 3.75058e-01 5.00012e+02 4.95833e+02 -7.14355e+01
7.81132e+01 1.11791e+05 2.63028e+03 1.94363e+03 1.49351e-07 1.17909e-08 3.80259e-01 5.00000e+02 5.00000e+02 -7.14987e+01
7.87641e+01 1.18606e+05 2.86120e+03 2.11265e+03 1.52151e-07 1.20119e-08 3.87387e-01 5.00000e+02 5.04167e+02 -7.15564e+01
7.94151e+01 1.27870e+05 3.21134e+03 2.36906e+03 1.55643e-07 1.22876e-08 3.96277e-01 5.00000e+02 5.08333e+02 -7.16088e+01
8.00660e+01 1.38554e+05 3.66181e+03 2.69900e+03 1.59848e-07 1.26196e-08 4.06985e-01 5.00000e+02 5.12500e+02 -7.16549e+01
8.07170e+01 1.49352e+05 4.16271e+03 3.06591e+03 1.64583e-07 1.29934e-08 4.19041e-01 5.00000e+02 5.16667e+02 -7.16952e+01
8.13679e+01 1.58857e+05 4.63037e+03 3.40846e+03 1.69666e-07 1.33947e-08 4.31982e-01 5.00000e+02 5.20833e+02 -7.17324e+01
8.20189e+01 1.65820e+05 4.96817e+03 3.65584e+03 1.75094e-07 1.38232e-08 4.45802e-01 5.00000e+02 5.25000e+02 -7.17716e+01
8.26698e+01 1.69404e+05 5.10421e+03 3.75532e+03 1.81102e-07 1.42975e-08 4.61098e-01 5.00000e+02 5.29167e+02 -7.18168e+01
8.33208e+01 1.69379e+05 5.02139e+03 3.69439e+03 1.87547e-07 1.48064e-08 4.77509e-01 5.00000e+02 5.33333e+02 -7.18683e+01
8.39717e+01 1.66165e+05 4.76151e+03 3.50367e+03 1.93939e-07 1.53110e-08 4.93782e-01 5.00000e+02 5.37500e+02 -7.19277e+01
8.46226e+01 1.60722e+05 4.40511e+03 3.24222e+03 2.00221e-07 1.58069e-08 5.09778e-01 5.00000e+02 5.41667e+02 -7.20005e+01
8.52736e+01 1.54304e+05 4.04131e+03 2.97534e+03 2.06377e-07 1.62929e-08 5.25451e-01 5.00000e+02 5.45833e+02 -7.20893e+01
8.59245e+01 1.48170e+05 3.74240e+03 2.75603e+03 2.12219e-07 1.67542e-08 5.40326e-01 5.00000e+02 5.50000e+02 -7.21927e+01
8.65755e+01 1.43307e+05 3.55160e+03 2.61596e+03 2.17315e-07 1.71565e-08 5.53300e-01 5.00000e+02 5.54167e+02 -7.23085e+01
8.72264e+01 1.40240e+05 3.48294e+03 2.56542e+03 2.21628e-07 1.74969e-08 5.64281e-01 5.00000e+02 5.58333e+02 -7.24372e+01
8.78774e+01 1.38961e+05 3.52702e+03 2.59752e+03 2.25186e-07 1.77778e-08 5.73339e-01 5.00000e+02 5.62500e+02 -7.25798e+01
8.85283e+01 1.38964e+05 3.65630e+03 2.69207e+03 2.27999e-07 1.80000e-08 5.80503e-01 5.00000e+02 5.66667e+02 -7.27374e+01
8.91792e+01 1.39392e+05 3.82730e+03 2.81721e+03 2.29940e-07 1.81532e-08 5.85444e-01 5.00000e+02 5.70833e+02 -7.29070e+01
8.98302e+01 1.39259e+05 3.98110e+03 2.92974e+03 2.30707e-07 1.82137e-08 5.87396e-01 5.00000e+02 5.75000e+02 -7.30861e+01
9.04811e+01 1.37727e+05 4.04841e+03 2.97887e+03 2.30237e-07 1.81766e-08 5.86200e-01 5.00000e+02 5.79167e+02 -7.32754e+01
9.11321e+01 1.34367e+05 3.96806e+03 2.91978e+03 2.28589e-07 1.80465e-08 5.82004e-01 5.00000e+02 5.83333e+02 -7.34741e+01
9.17830e+01 1.29342e+05 3.71953e+03 2.73742e+03 2.26010e-07 1.78429e-08 5.75437e-01 5.00000e+02 5.87500e+02 -7.36786e+01
9.24340e+01 1.23471e+05 3.34780e+03 2.46476e+03 2.22580e-07 1.75721e-08 5.66705e-01 5.00000e+02 5.91667e+02 -7.38832e+01
9.30849e+01 1.18181e+05 2.95160e+03 2.17415e+03 2.18471e-07 1.72477e-08 5.56244e-01 5.00000e+02 5.95833e+02 -7.40856e+01
9.37358e+01 1.15419e+05 2.63794e+03 1.94406e+03 2.14019e-07 1.68962e-08 5.44908e-01 5.00000e+02 6.00000e+02 -7.42874e+01
9.43868e+01 1.17716e+05 2.48368e+03 1.83080e+03 2.09834e-07 1.65658e-08 5.34252e-01 5.00000e+02 6.04167e+02 -7.44871e+01
9.50377e+01 1.28596e+05 2.52746e+03 1.86271e+03 2.06152e-07 1.62752e-08 5.24879e-01 5.00000e+02 6.08333e+02 -7.46792e+01
9.56887e+01 1.53438e+05 2.78572e+03 2.05183e+03 2.02970e-07 1.60240e-08 5.16777e-01 5.00000e+02 6.12500e+02 -7.48611e+01
9.63396e+01 2.00631e+05 3.26613e+03 2.40378e+03 2.00110e-07 1.57982e-08 5.09494e-01 5.00000e+02 6.16667e+02 -7.50334e+01
9.69906e+01 2.82292e+05 3.96411e+03 2.91521e+03 1.97215e-07 1.55696e-08 5.02124e-01 5.00000e+02 6.20833e+02 -7.52006e+01
9.76415e+01 4.13294e+05 4.90423e+03 3.60414e+03 1.94093e-07 1.53231e-08 4.94174e-01 5.00000e+02 6.25000e+02 -7.53646e+01
9.82925e+01 6.07276e+05 6.41193e+03 4.70908e+03 1.90513e-07 1.50405e-08 4.85060e-01 5.00000e+02 6.29167e+02 -7.55257e+01
9.89434e+01 8.69361e+05 9.86819e+03 7.24229e+03 1.86685e-07 1.47383e-08 4.75313e-01 5.00000e+02 6.33333e+02 -7.56820e+01
9.95943e+01 1.18760e+06 1.84007e+04 1.34963e+04 1.83314e-07 1.44721e-08 4.66730e-01 5.00000e+02 6.37500e+02 -7.58299e+01
1.00245e+02 1.52760e+06 3.53762e+04 2.59389e+04 1.80635e-07 1.42607e-08 4.59910e-01 5.00000e+02 6.41667e+02 -7.59686e+01
1.00896e+02 1.83534e+06 5.99263e+04 4.39336e+04 1.78328e-07 1.40785e-08 4.54035e-01 5.00000e+02 6.45833e+02 -7.60998e+01
1.01547e+02 2.05027e+06 8.38099e+04 6.14397e+04 1.76085e-07 1.39015e-08 4.48326e-01 5.00000e+02 6.50000e+02 -7.62233e+01
1.02198e+02 2.12507e+06 9.45363e+04 6.93018e+04 1.73899e-07 1.37289e-08 4.42760e-01 5.00000e+02 6.54167e+02 -7.63391e+01
1.02849e+02 2.04348e+06 8.44713e+04 6.19241e+04 1.72063e-07 1.35840e-08 4.38086e-01 5.00000e+02 6.58333e+02 -7.64474e+01
1.03500e+02 1.82693e+06 5.90046e+04 4.32573e+04 1.71060e-07 1.35047e-08 4.35530e-01 5.00000e+02 6.62500e+02 -7.65480e+01
1.04151e+02 1.52621e+06 3.28565e+04 2.40911e+04 1.70880e-07 1.34905e-08 4.35072e-01 5.00000e+02 6.66667e+02 -7.66409e+01
1.04802e+02 1.20245e+06 1.66249e+04 1.21935e+04 1.71055e-07 1.35044e-08 4.35519e-01 5.00000e+02 6.70833e+02 -7.67286e+01
